"Uxmean","U:0","U:1","U:2","pMean","pPrime2Mean","Q","QMean","p","UMean:0","UMean:1","UMean:2","vorticityMean:0","vorticityMean:1","vorticityMean:2","vorticity:0","vorticity:1","vorticity:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","PmeanPSI","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.9659,-3.957,-0.50278,-0.037342,459.02,0.30803,5.6002e+09,4.8244e+09,458.29,-3.9659,-0.51896,-0.041073,11502,1049,-1.3117e+06,9176,26421,-1.236e+06,0.20602,0.0037708,0.0066013,0.001952,0.000569,-0.00057055,82.034,1,0.0017627,0.00076267,3e-05,-2e-05
4.2398,-4.1965,-0.53125,-0.040112,459.02,0.2986,5.873e+09,5.1197e+09,458.29,-4.2398,-0.5499,-0.0449,11654,-2706.2,-1.3688e+06,9411.7,24445,-1.2881e+06,0.20974,0.0047402,0.0064609,0.0018095,0.00056498,-0.00051259,82.034,1,0.001764,0.000764,3e-05,-2e-05
4.2398,-4.1965,-0.53125,-0.040112,459.02,0.2986,5.873e+09,5.1197e+09,458.29,-4.2398,-0.5499,-0.0449,11654,-2706.2,-1.3688e+06,9411.7,24445,-1.2881e+06,0.20974,0.0047402,0.0064609,0.0018095,0.00056498,-0.00051259,82.034,1,0.0017653,0.00076533,3e-05,-2e-05
4.5367,-4.4567,-0.56224,-0.042986,459.02,0.28942,6.1624e+09,5.4419e+09,458.3,-4.5367,-0.58388,-0.048759,11786,-6883.5,-1.4257e+06,9650.8,22159,-1.3408e+06,0.2129,0.0056741,0.0062664,0.0016957,0.00055976,-0.00045976,82.035,1,0.0017667,0.00076667,3e-05,-2e-05
4.856,-4.7376,-0.59585,-0.0462,459.03,0.28067,6.4006e+09,5.6987e+09,458.31,-4.856,-0.62104,-0.0529,11858,-11123,-1.4815e+06,9870.3,19867,-1.3933e+06,0.21529,0.0065689,0.0060173,0.0016127,0.00055419,-0.00041266,82.036,1,0.001768,0.000768,3e-05,-2e-05
4.856,-4.7376,-0.59585,-0.0462,459.03,0.28067,6.4006e+09,5.6987e+09,458.31,-4.856,-0.62104,-0.0529,11858,-11123,-1.4815e+06,9870.3,19867,-1.3933e+06,0.21529,0.0065689,0.0060173,0.0016127,0.00055419,-0.00041266,82.036,1,0.0017693,0.00076933,3e-05,-2e-05
5.1988,-5.0403,-0.63222,-0.049413,459.05,0.27209,6.6437e+09,5.9604e+09,458.33,-5.1988,-0.66135,-0.056893,11877,-15488,-1.5355e+06,10058,17469,-1.4451e+06,0.21692,0.007412,0.0057016,0.0015571,0.00054725,-0.0003723,82.038,1,0.0017707,0.00077067,3e-05,-2e-05
5.5634,-5.364,-0.6715,-0.053079,459.06,0.26382,6.9144e+09,6.2595e+09,458.35,-5.5634,-0.705,-0.061271,11800,-19898,-1.5868e+06,10198,15043,-1.4954e+06,0.21758,0.0082111,0.0053328,0.0015317,0.00054024,-0.00033776,82.041,1,0.001772,0.000772,3e-05,-2e-05
5.5634,-5.364,-0.6715,-0.053079,459.06,0.26382,6.9144e+09,6.2595e+09,458.35,-5.5634,-0.705,-0.061271,11800,-19898,-1.5868e+06,10198,15043,-1.4954e+06,0.21758,0.0082111,0.0053328,0.0015317,0.00054024,-0.00033776,82.041,1,0.0017733,0.00077333,3e-05,-2e-05
5.9505,-5.7098,-0.71383,-0.056688,459.09,0.25574,7.2145e+09,6.5742e+09,458.38,-5.9505,-0.75195,-0.065417,11660,-24669,-1.6346e+06,10304,12235,-1.5436e+06,0.21732,0.0089585,0.0048892,0.0015325,0.0005319,-0.00031064,82.044,1,0.0017747,0.00077467,3e-05,-2e-05
6.3575,-6.0758,-0.75923,-0.060554,459.11,0.24789,7.4747e+09,6.8485e+09,458.41,-6.3575,-0.80216,-0.069672,11376,-29430,-1.6778e+06,10309,9350.4,-1.5884e+06,0.21603,0.0096612,0.0043864,0.0015609,0.00052314,-0.00029018,82.048,1,0.001776,0.000776,3e-05,-2e-05
6.3575,-6.0758,-0.75923,-0.060554,459.11,0.24789,7.4747e+09,6.8485e+09,458.41,-6.3575,-0.80216,-0.069672,11376,-29430,-1.6778e+06,10309,9350.4,-1.5884e+06,0.21603,0.0096612,0.0043864,0.0015609,0.00052314,-0.00029018,82.048,1,0.0017773,0.00077733,3e-05,-2e-05
6.7839,-6.462,-0.80759,-0.064458,459.14,0.24021,7.7352e+09,7.0985e+09,458.45,-6.7839,-0.85535,-0.073755,11009,-33520,-1.7157e+06,10252,6986,-1.6294e+06,0.21392,0.010319,0.0038205,0.0016123,0.0005135,-0.00027685,82.052,1,0.0017787,0.00077867,3e-05,-2e-05
7.2264,-6.8658,-0.85883,-0.068611,459.18,0.23277,8.0327e+09,7.3833e+09,458.48,-7.2264,-0.91136,-0.077898,10550,-37974,-1.7478e+06,10131,4144.3,-1.666e+06,0.21097,0.01094,0.0032022,0.0016855,0.0005034,-0.00026986,82.057,1,0.00178,0.00078,3e-05,-2e-05
7.2264,-6.8658,-0.85883,-0.068611,459.18,0.23277,8.0327e+09,7.3833e+09,458.48,-7.2264,-0.91136,-0.077898,10550,-37974,-1.7478e+06,10131,4144.3,-1.666e+06,0.21097,0.01094,0.0032022,0.0016855,0.0005034,-0.00026986,82.057,1,0.0017813,0.00078133,3e-05,-2e-05
7.684,-7.2868,-0.91285,-0.072526,459.22,0.22555,8.3757e+09,7.6264e+09,458.53,-7.684,-0.96992,-0.081525,9977.5,-42105,-1.7736e+06,9914.5,1399,-1.6972e+06,0.2074,0.011494,0.0025303,0.0017721,0.00049289,-0.00027044,82.063,1,0.0017827,0.00078267,3e-05,-2e-05
8.1527,-7.7217,-0.96954,-0.076877,459.26,0.21854,8.6718e+09,7.7184e+09,458.58,-8.1527,-1.0307,-0.085384,9266.2,-45875,-1.7922e+06,9579.8,-1200.6,-1.7225e+06,0.20321,0.011921,0.0018303,0.0018611,0.0004826,-0.00027689,82.069,1,0.001784,0.000784,3e-05,-2e-05
8.1527,-7.7217,-0.96954,-0.076877,459.26,0.21854,8.6718e+09,7.7184e+09,458.58,-8.1527,-1.0307,-0.085384,9266.2,-45875,-1.7922e+06,9579.8,-1200.6,-1.7225e+06,0.20321,0.011921,0.0018303,0.0018611,0.0004826,-0.00027689,82.069,1,0.0017853,0.00078533,3e-05,-2e-05
8.6321,-8.1701,-1.0285,-0.08073,459.3,0.21172,8.7556e+09,7.5359e+09,458.63,-8.6321,-1.0931,-0.088427,8506.6,-49402,-1.8042e+06,9192.7,-3828.1,-1.7418e+06,0.19857,0.012182,0.0010948,0.0019409,0.0004725,-0.0002901,82.076,1,0.0017867,0.00078667,3e-05,-2e-05
9.117,-8.6277,-1.0892,-0.084828,459.35,0.20497,8.6487e+09,7.1615e+09,458.68,-9.117,-1.1564,-0.091489,7616.6,-52687,-1.809e+06,8678,-6495.8,-1.7546e+06,0.19336,0.012268,0.0003532,0.0020066,0.00046341,-0.00030623,82.083,1,0.001788,0.000788,3e-05,-2e-05
9.117,-8.6277,-1.0892,-0.084828,459.35,0.20497,8.6487e+09,7.1615e+09,458.68,-9.117,-1.1564,-0.091489,7616.6,-52687,-1.809e+06,8678,-6495.8,-1.7546e+06,0.19336,0.012268,0.0003532,0.0020066,0.00046341,-0.00030623,82.083,1,0.0017893,0.00078933,3e-05,-2e-05
9.6071,-9.0937,-1.1511,-0.088382,459.4,0.19833,8.3161e+09,6.5369e+09,458.74,-9.6071,-1.2202,-0.093739,6681.7,-55413,-1.807e+06,8101.3,-8916,-1.7609e+06,0.18782,0.012172,-0.00039139,0.0020534,0.00045561,-0.00032433,82.09,1,0.0017907,0.00079067,3e-05,-2e-05
10.098,-9.5642,-1.2136,-0.091922,459.45,0.19178,7.5605e+09,5.584e+09,458.8,-10.098,-1.2837,-0.095742,5645.1,-57263,-1.7979e+06,7401.1,-10783,-1.7602e+06,0.18193,0.011942,-0.001117,0.0020849,0.00044949,-0.00034171,82.098,1,0.001792,0.000792,3e-05,-2e-05
10.098,-9.5642,-1.2136,-0.091922,459.45,0.19178,7.5605e+09,5.584e+09,458.8,-10.098,-1.2837,-0.095742,5645.1,-57263,-1.7979e+06,7401.1,-10783,-1.7602e+06,0.18193,0.011942,-0.001117,0.0020849,0.00044949,-0.00034171,82.098,1,0.0017933,0.00079333,3e-05,-2e-05
10.589,-10.038,-1.2759,-0.095073,459.51,0.18528,6.5041e+09,4.4714e+09,458.86,-10.589,-1.3465,-0.097111,4674.2,-58418,-1.7826e+06,6716.7,-12267,-1.7532e+06,0.17594,0.011691,-0.0018195,0.0021095,0.00044531,-0.00035767,82.106,1,0.0017947,0.00079467,3e-05,-2e-05
11.077,-10.513,-1.3375,-0.098125,459.56,0.17843,5.485e+09,3.4619e+09,458.92,-11.077,-1.4083,-0.098207,3701.2,-59386,-1.7614e+06,5984.8,-13842,-1.74e+06,0.16999,0.011504,-0.0024718,0.0021316,0.00044301,-0.00037088,82.114,1,0.001796,0.000796,3e-05,-2e-05
11.077,-10.513,-1.3375,-0.098125,459.56,0.17843,5.485e+09,3.4619e+09,458.92,-11.077,-1.4083,-0.098207,3701.2,-59386,-1.7614e+06,5984.8,-13842,-1.74e+06,0.16999,0.011504,-0.0024718,0.0021316,0.00044301,-0.00037088,82.114,1,0.0017973,0.00079733,3e-05,-2e-05
11.561,-10.985,-1.3985,-0.1005,459.61,0.17146,4.5795e+09,2.5092e+09,458.99,-11.561,-1.4691,-0.098509,2783.8,-59799,-1.7347e+06,5260.5,-15147,-1.7209e+06,0.16422,0.011362,-0.0030521,0.0021486,0.00044198,-0.00038102,82.121,1,0.0017987,0.00079867,3e-05,-2e-05
12.038,-11.455,-1.4589,-0.10276,459.66,0.16428,3.6088e+09,1.5849e+09,459.05,-12.038,-1.5288,-0.098691,1874.2,-59248,-1.7026e+06,4504.6,-15736,-1.696e+06,0.15843,0.011224,-0.003549,0.0021581,0.00044149,-0.00038716,82.128,1,0.0018,0.0008,3e-05,-2e-05
12.038,-11.455,-1.4589,-0.10276,459.66,0.16428,3.6088e+09,1.5849e+09,459.05,-12.038,-1.5288,-0.098691,1874.2,-59248,-1.7026e+06,4504.6,-15736,-1.696e+06,0.15843,0.011224,-0.003549,0.0021581,0.00044149,-0.00038716,82.128,1,0.0018013,0.00080133,3e-05,-2e-05
12.509,-11.921,-1.5185,-0.10438,459.71,0.15707,2.6095e+09,7.0407e+08,459.11,-12.509,-1.5875,-0.098212,1097,-58361,-1.666e+06,3817.2,-16255,-1.6661e+06,0.15261,0.011086,-0.003967,0.0021606,0.00044104,-0.00039055,82.135,1,0.0018027,0.00080267,3e-05,-2e-05
12.971,-12.38,-1.5772,-0.10613,459.75,0.14982,1.775e+09,6.7911e+07,459.17,-12.971,-1.6451,-0.097965,335.2,-56732,-1.6246e+06,3101.4,-16223,-1.631e+06,0.14669,0.010942,-0.0042828,0.002159,0.00043933,-0.00039076,82.141,1,0.001804,0.000804,3e-05,-2e-05
12.971,-12.38,-1.5772,-0.10613,459.75,0.14982,1.775e+09,6.7911e+07,459.17,-12.971,-1.6451,-0.097965,335.2,-56732,-1.6246e+06,3101.4,-16223,-1.631e+06,0.14669,0.010942,-0.0042828,0.002159,0.00043933,-0.00039076,82.141,1,0.0018053,0.00080533,3e-05,-2e-05
13.424,-12.832,-1.6353,-0.10721,459.79,0.14364,1.0732e+09,-1.4684e+08,459.21,-13.424,-1.702,-0.097196,-236.61,-54984,-1.5793e+06,2525.9,-16259,-1.5915e+06,0.1406,0.010857,-0.0044981,0.0021621,0.00043544,-0.00039004,82.147,1,0.0018067,0.00080667,3e-05,-2e-05
13.864,-13.275,-1.6924,-0.10841,459.82,0.13867,6.5043e+08,2.8752e+08,459.26,-13.864,-1.7583,-0.09668,-742.9,-52389,-1.5297e+06,1934.5,-15597,-1.5474e+06,0.13406,0.010992,-0.0046407,0.0021801,0.0004303,-0.00039456,82.152,1,0.001808,0.000808,3e-05,-2e-05
13.864,-13.275,-1.6924,-0.10841,459.82,0.13867,6.5043e+08,2.8752e+08,459.26,-13.864,-1.7583,-0.09668,-742.9,-52389,-1.5297e+06,1934.5,-15597,-1.5474e+06,0.13406,0.010992,-0.0046407,0.0021801,0.0004303,-0.00039456,82.152,1,0.0018093,0.00080933,3e-05,-2e-05
14.293,-13.708,-1.7492,-0.10928,459.86,0.13386,1.2469e+09,1.3214e+09,459.3,-14.293,-1.8151,-0.095914,-1020.5,-49702,-1.4758e+06,1494.2,-14966,-1.4991e+06,0.12728,0.011356,-0.0047301,0.0022141,0.00042469,-0.00040771,82.158,1,0.0018107,0.00081067,3e-05,-2e-05
14.707,-14.128,-1.8069,-0.11018,459.9,0.12791,2.845e+09,2.399e+09,459.36,-14.707,-1.8725,-0.095309,-1187.2,-46915,-1.4164e+06,1177.7,-14273,-1.4462e+06,0.12057,0.011544,-0.0047575,0.00223,0.00041777,-0.00041792,82.164,1,0.001812,0.000812,3e-05,-2e-05
14.707,-14.128,-1.8069,-0.11018,459.9,0.12791,2.845e+09,2.399e+09,459.36,-14.707,-1.8725,-0.095309,-1187.2,-46915,-1.4164e+06,1177.7,-14273,-1.4462e+06,0.12057,0.011544,-0.0047575,0.00223,0.00041777,-0.00041792,82.164,1,0.0018133,0.00081333,3e-05,-2e-05
15.105,-14.534,-1.8665,-0.1108,459.94,0.12189,3.9933e+09,2.5823e+09,459.41,-15.105,-1.9299,-0.094502,-1279.1,-43880,-1.3511e+06,935.55,-13400,-1.3885e+06,0.11394,0.011204,-0.0047379,0.0021852,0.00041001,-0.00040904,82.17,1,0.0018147,0.00081467,3e-05,-2e-05
15.487,-14.925,-1.9259,-0.11141,459.98,0.11625,3.882e+09,1.8459e+09,459.45,-15.487,-1.9853,-0.093781,-1340.1,-40619,-1.278e+06,746.89,-12289,-1.3224e+06,0.10731,0.010457,-0.0046896,0.0020898,0.00040284,-0.00038265,82.174,1,0.001816,0.000816,3e-05,-2e-05
15.487,-14.925,-1.9259,-0.11141,459.98,0.11625,3.882e+09,1.8459e+09,459.45,-15.487,-1.9853,-0.093781,-1340.1,-40619,-1.278e+06,746.89,-12289,-1.3224e+06,0.10731,0.010457,-0.0046896,0.0020898,0.00040284,-0.00038265,82.174,1,0.0018173,0.00081733,3e-05,-2e-05
15.85,-15.299,-1.9826,-0.11181,460.01,0.11096,2.8304e+09,5.2153e+08,459.5,-15.85,-2.0369,-0.092832,-1347.2,-37516,-1.1986e+06,643.64,-11392,-1.2494e+06,0.10071,0.0095312,-0.0046265,0.0019763,0.00039745,-0.00034676,82.179,1,0.0018187,0.00081867,3e-05,-2e-05
16.195,-15.658,-2.0357,-0.11213,460.04,0.10885,1.3601e+09,-1.0969e+09,459.54,-16.195,-2.0838,-0.091833,-1492,-34300,-1.1133e+06,544.27,-10378,-1.1699e+06,0.093879,0.0084412,-0.0045455,0.0018584,0.00039369,-0.00029988,82.184,1,0.00182,0.00082,3e-05,-2e-05
16.195,-15.658,-2.0357,-0.11213,460.04,0.10885,1.3601e+09,-1.0969e+09,459.54,-16.195,-2.0838,-0.091833,-1492,-34300,-1.1133e+06,544.27,-10378,-1.1699e+06,0.093879,0.0084412,-0.0045455,0.0018584,0.00039369,-0.00029988,82.184,1,0.0018213,0.00082133,3e-05,-2e-05
16.517,-15.995,-2.0838,-0.11218,460.08,0.11019,-3.8957e+08,-2.6466e+09,459.58,-16.517,-2.1247,-0.090471,-1892,-30591,-1.0222e+06,392.38,-8890.5,-1.0836e+06,0.086815,0.0072196,-0.0044613,0.0017597,0.00039386,-0.00023867,82.19,1,0.0018227,0.00082267,3e-05,-2e-05
16.815,-16.312,-2.1255,-0.11186,460.14,0.10347,-2.3447e+09,-3.7794e+09,459.64,-16.815,-2.1586,-0.08861,-2539.8,-27148,-9.267e+05,104.18,-7919,-9.9168e+05,0.079816,0.0060295,-0.0043372,0.0017066,0.00039314,-0.0001708,82.199,1,0.001824,0.000824,3e-05,-2e-05
16.815,-16.312,-2.1255,-0.11186,460.14,0.10347,-2.3447e+09,-3.7794e+09,459.64,-16.815,-2.1586,-0.08861,-2539.8,-27148,-9.267e+05,104.18,-7919,-9.9168e+05,0.079816,0.0060295,-0.0043372,0.0017066,0.00039314,-0.0001708,82.199,1,0.0018253,0.00082533,3e-05,-2e-05
17.086,-16.603,-2.1594,-0.11114,460.16,0.087513,-3.4334e+09,-3.9242e+09,459.72,-17.086,-2.1841,-0.086728,-3427.4,-23042,-8.2805e+05,-539.22,-6761.6,-8.9605e+05,0.072124,0.0048643,-0.0040799,0.0017203,0.00038177,-9.7375e-05,82.202,1,0.0018267,0.00082667,3e-05,-2e-05
17.325,-16.868,-2.1854,-0.11,460.12,0.077291,-3.5944e+09,-3.2663e+09,459.75,-17.325,-2.2001,-0.085094,-4409.9,-18714,-7.2818e+05,-1215.4,-5476.2,-7.9723e+05,0.06414,0.0037836,-0.0037285,0.0018102,0.0003625,-1.6264e-05,82.196,1,0.001828,0.000828,3e-05,-2e-05
17.325,-16.868,-2.1854,-0.11,460.12,0.077291,-3.5944e+09,-3.2663e+09,459.75,-17.325,-2.2001,-0.085094,-4409.9,-18714,-7.2818e+05,-1215.4,-5476.2,-7.9723e+05,0.06414,0.0037836,-0.0037285,0.0018102,0.0003625,-1.6264e-05,82.196,1,0.0018293,0.00082933,3e-05,-2e-05
17.529,-17.097,-2.2004,-0.10888,460.04,0.071828,-2.6296e+09,-2.216e+09,459.69,-17.529,-2.2067,-0.083861,-5397.5,-14565,-6.3042e+05,-2022.7,-3765.4,-6.9708e+05,0.057507,0.0031852,-0.0034058,0.0019112,0.00034348,4.043e-05,82.184,1,0.0018307,0.00083067,3e-05,-2e-05
17.7,-17.294,-2.2057,-0.10765,459.94,0.06735,-1.4775e+09,-1.3635e+09,459.61,-17.7,-2.206,-0.082669,-6357.6,-11059,-5.3657e+05,-2851.8,-2626.9,-6.0057e+05,0.051811,0.0029901,-0.0031031,0.0020046,0.00032416,6.6682e-05,82.17,1,0.001832,0.000832,3e-05,-2e-05
17.7,-17.294,-2.2057,-0.10765,459.94,0.06735,-1.4775e+09,-1.3635e+09,459.61,-17.7,-2.206,-0.082669,-6357.6,-11059,-5.3657e+05,-2851.8,-2626.9,-6.0057e+05,0.051811,0.0029901,-0.0031031,0.0020046,0.00032416,6.6682e-05,82.17,1,0.0018333,0.00083333,3e-05,-2e-05
17.838,-17.456,-2.205,-0.1064,459.84,0.065156,-9.2196e+08,-8.7069e+08,459.51,-17.838,-2.1994,-0.081608,-7547.5,-7776.5,-4.4658e+05,-3782.5,-1357.3,-5.0801e+05,0.047202,0.0028649,-0.0028372,0.002138,0.00030491,8.7179e-05,82.154,1,0.0018347,0.00083467,3e-05,-2e-05
17.946,-17.586,-2.1987,-0.10493,459.75,0.065223,-6.0569e+08,-5.8056e+08,459.41,-17.946,-2.1869,-0.080303,-8969.2,-5026.4,-3.6043e+05,-4885.9,-265.02,-4.187e+05,0.043683,0.002788,-0.0026312,0.002255,0.00028984,0.00010956,82.141,1,0.001836,0.000836,3e-05,-2e-05
17.946,-17.586,-2.1987,-0.10493,459.75,0.065223,-6.0569e+08,-5.8056e+08,459.41,-17.946,-2.1869,-0.080303,-8969.2,-5026.4,-3.6043e+05,-4885.9,-265.02,-4.187e+05,0.043683,0.002788,-0.0026312,0.002255,0.00028984,0.00010956,82.141,1,0.0018373,0.00083733,3e-05,-2e-05
18.027,-17.686,-2.186,-0.10322,459.69,0.062384,-3.9366e+08,-4.5623e+08,459.34,-18.027,-2.1688,-0.078771,-10565,-2569.9,-2.7974e+05,-6306.7,639.59,-3.3288e+05,0.04109,0.0027986,-0.0024671,0.0023065,0.00027582,0.00011958,82.132,1,0.0018387,0.00083867,3e-05,-2e-05
18.083,-17.76,-2.1654,-0.10111,459.62,0.058352,-4.3034e+08,-4.0617e+08,459.3,-18.083,-2.1452,-0.077013,-12268,-468.3,-2.0565e+05,-7939.6,1507.6,-2.5401e+05,0.039135,0.0027636,-0.0023205,0.002244,0.00025959,0.00011939,82.122,1,0.00184,0.00084,3e-05,-2e-05
18.083,-17.76,-2.1654,-0.10111,459.62,0.058352,-4.3034e+08,-4.0617e+08,459.3,-18.083,-2.1452,-0.077013,-12268,-468.3,-2.0565e+05,-7939.6,1507.6,-2.5401e+05,0.039135,0.0027636,-0.0023205,0.002244,0.00025959,0.00011939,82.122,1,0.0018413,0.00084133,3e-05,-2e-05
18.12,-17.809,-2.1422,-0.099045,459.54,0.058105,-3.2394e+08,-3.3075e+08,459.23,-18.12,-2.1189,-0.075196,-13486,977.33,-1.3888e+05,-8833.2,2428,-1.8209e+05,0.038034,0.0026818,-0.0022409,0.0022792,0.00024742,0.00012113,82.111,1,0.0018427,0.00084267,3e-05,-2e-05
18.146,-17.842,-2.1158,-0.096586,459.49,0.059972,-2.8182e+08,-2.8746e+08,459.16,-18.146,-2.0896,-0.072835,-14734,1555.2,-78756,-9894.8,2711.2,-1.1677e+05,0.037731,0.0024952,-0.0022205,0.0023187,0.00024014,0.00013182,82.104,1,0.001844,0.000844,3e-05,-2e-05
18.146,-17.842,-2.1158,-0.096586,459.49,0.059972,-2.8182e+08,-2.8746e+08,459.16,-18.146,-2.0896,-0.072835,-14734,1555.2,-78756,-9894.8,2711.2,-1.1677e+05,0.037731,0.0024952,-0.0022205,0.0023187,0.00024014,0.00013182,82.104,1,0.0018453,0.00084533,3e-05,-2e-05
18.167,-17.866,-2.0864,-0.093704,459.47,0.057238,-2.5671e+08,-2.0739e+08,459.13,-18.167,-2.058,-0.069959,-16045,2118.2,-25986,-10996,3064.3,-58703,0.037632,0.0022953,-0.0022355,0.0023346,0.0002334,0.00013015,82.1,1,0.0018467,0.00084667,3e-05,-2e-05
18.183,-17.885,-2.0548,-0.090463,459.43,0.053816,-2.0906e+08,1.5923e+06,459.12,-18.183,-2.0246,-0.066578,-17282,2657.2,20097,-12152,3407.8,-7704,0.037474,0.0021997,-0.002279,0.0023423,0.00022856,0.00012016,82.094,1,0.001848,0.000848,3e-05,-2e-05
18.183,-17.885,-2.0548,-0.090463,459.43,0.053816,-2.0906e+08,1.5923e+06,459.12,-18.183,-2.0246,-0.066578,-17282,2657.2,20097,-12152,3407.8,-7704,0.037474,0.0021997,-0.002279,0.0023423,0.00022856,0.00012016,82.094,1,0.0018493,0.00084933,3e-05,-2e-05
18.191,-17.899,-2.0215,-0.08734,459.39,0.053111,2.2676e+08,2.3447e+08,459.08,-18.191,-1.9899,-0.062596,-18564,3116.5,59835,-13357,4170.2,36544,0.037297,0.0020637,-0.0023476,0.0023695,0.00023019,0.00012042,82.089,1,0.0018507,0.00085067,3e-05,-2e-05
18.198,-17.906,-1.9865,-0.082747,459.37,0.050126,2.6497e+08,4.2571e+08,459.07,-18.198,-1.9537,-0.057385,-19941,3344.7,94384,-14633,3544.6,74474,0.037474,0.0019625,-0.0023598,0.0024735,0.00022636,0.00012557,82.086,1,0.001852,0.000852,3e-05,-2e-05
18.198,-17.906,-1.9865,-0.082747,459.37,0.050126,2.6497e+08,4.2571e+08,459.07,-18.198,-1.9537,-0.057385,-19941,3344.7,94384,-14633,3544.6,74474,0.037474,0.0019625,-0.0023598,0.0024735,0.00022636,0.00012557,82.086,1,0.0018533,0.00085333,3e-05,-2e-05
18.198,-17.911,-1.95,-0.077404,459.32,0.046436,4.7115e+08,1.1198e+09,459.05,-18.198,-1.9158,-0.052031,-21469,4714.9,1.2391e+05,-16094,4062.5,1.0766e+05,0.037553,0.0019597,-0.002351,0.0026043,0.0002149,0.00010402,82.078,1,0.0018547,0.00085467,3e-05,-2e-05
18.191,-17.909,-1.9109,-0.072141,459.22,0.045103,1.6546e+09,2.0698e+09,458.98,-18.191,-1.8767,-0.046765,-22940,6351.6,1.4812e+05,-17683,5315.5,1.355e+05,0.03759,0.0020632,-0.0023609,0.0026453,0.00020711,7.2919e-05,82.064,1,0.001856,0.000856,3e-05,-2e-05
18.191,-17.909,-1.9109,-0.072141,459.22,0.045103,1.6546e+09,2.0698e+09,458.98,-18.191,-1.8767,-0.046765,-22940,6351.6,1.4812e+05,-17683,5315.5,1.355e+05,0.03759,0.0020632,-0.0023609,0.0026453,0.00020711,7.2919e-05,82.064,1,0.0018573,0.00085733,3e-05,-2e-05
18.176,-17.898,-1.8716,-0.066638,459.11,0.044713,2.5315e+09,2.7081e+09,458.87,-18.176,-1.8381,-0.041193,-24369,7769.8,1.6916e+05,-19328,6375.8,1.5751e+05,0.037716,0.0021725,-0.0023706,0.0026678,0.00020034,4.5433e-05,82.048,1,0.0018587,0.00085867,3e-05,-2e-05
18.154,-17.879,-1.833,-0.060325,459.02,0.044756,2.9513e+09,3.0455e+09,458.77,-18.154,-1.7994,-0.034956,-25732,9201,1.8925e+05,-20888,7493.9,1.7803e+05,0.037792,0.0022386,-0.0023668,0.0027764,0.00019333,2.7982e-05,82.034,1,0.00186,0.00086,3e-05,-2e-05
18.154,-17.879,-1.833,-0.060325,459.02,0.044756,2.9513e+09,3.0455e+09,458.77,-18.154,-1.7994,-0.034956,-25732,9201,1.8925e+05,-20888,7493.9,1.7803e+05,0.037792,0.0022386,-0.0023668,0.0027764,0.00019333,2.7982e-05,82.034,1,0.0018613,0.00086133,3e-05,-2e-05
18.125,-17.854,-1.7929,-0.053153,458.93,0.044156,3.3157e+09,3.3295e+09,458.67,-18.125,-1.7589,-0.028128,-27070,10716,2.0875e+05,-22438,8783.1,1.9788e+05,0.03788,0.0022961,-0.0023478,0.0029293,0.00018498,1.295e-05,82.021,1,0.0018627,0.00086267,3e-05,-2e-05
18.091,-17.823,-1.7505,-0.045524,458.83,0.043597,3.6043e+09,3.4962e+09,458.57,-18.091,-1.7169,-0.020864,-28398,12397,2.2681e+05,-23980,10327,2.1711e+05,0.038052,0.0023355,-0.002331,0.0030202,0.00017701,-8.4414e-06,82.007,1,0.001864,0.000864,3e-05,-2e-05
18.091,-17.823,-1.7505,-0.045524,458.83,0.043597,3.6043e+09,3.4962e+09,458.57,-18.091,-1.7169,-0.020864,-28398,12397,2.2681e+05,-23980,10327,2.1711e+05,0.038052,0.0023355,-0.002331,0.0030202,0.00017701,-8.4414e-06,82.007,1,0.0018653,0.00086533,3e-05,-2e-05
18.054,-17.788,-1.7078,-0.037699,458.72,0.043193,3.7264e+09,3.5638e+09,458.46,-18.054,-1.6745,-0.013239,-29774,13995,2.4311e+05,-25536,11642,2.3305e+05,0.038291,0.0024033,-0.0023236,0.003118,0.00017104,-3.6443e-05,81.99,1,0.0018667,0.00086667,3e-05,-2e-05
18.014,-17.749,-1.6638,-0.029889,458.58,0.042844,3.9635e+09,3.7021e+09,458.32,-18.014,-1.6304,-0.0056648,-31043,16085,2.5955e+05,-26983,13526,2.4987e+05,0.038562,0.002505,-0.0023069,0.0032577,0.00016535,-6.2755e-05,81.969,1,0.001868,0.000868,3e-05,-2e-05
18.014,-17.749,-1.6638,-0.029889,458.58,0.042844,3.9635e+09,3.7021e+09,458.32,-18.014,-1.6304,-0.0056648,-31043,16085,2.5955e+05,-26983,13526,2.4987e+05,0.038562,0.002505,-0.0023069,0.0032577,0.00016535,-6.2755e-05,81.969,1,0.0018693,0.00086933,3e-05,-2e-05
17.972,-17.708,-1.6164,-0.021944,458.37,0.042713,4.1819e+09,3.7435e+09,458.12,-17.972,-1.5837,0.0019699,-32278,18109,2.7372e+05,-28458,15668,2.6484e+05,0.038832,0.0025496,-0.0022807,0.0033285,0.00015917,-8.6616e-05,81.94,1,0.0018707,0.00087067,3e-05,-2e-05
